year month day evapotransp_mgb
1980 01 01 4.048
1980 01 02 3.747
1980 01 03 4.055
1980 01 04 3.924
1980 01 05 4.043
1980 01 06 4.026
1980 01 07 4.061
1980 01 08 4.123
1980 01 09 3.624
1980 01 10 4.122
1980 01 11 3.765
1980 01 12 4.084
1980 01 13 4.135
1980 01 14 4.175
1980 01 15 4.217
1980 01 16 4.224
1980 01 17 4.234
1980 01 18 4.222
1980 01 19 4.251
1980 01 20 4.166
1980 01 21 4.239
1980 01 22 4.251
1980 01 23 3.954
1980 01 24 4.273
1980 01 25 3.313
1980 01 26 3.333
1980 01 27 3.624
1980 01 28 3.692
1980 01 29 4.213
1980 01 30 4.290
1980 01 31 4.295
1980 02 01 4.148
1980 02 02 4.123
1980 02 03 4.114
1980 02 04 4.159
1980 02 05 2.569
1980 02 06 2.424
1980 02 07 3.589
1980 02 08 3.614
1980 02 09 2.424
1980 02 10 4.083
1980 02 11 4.111
1980 02 12 4.130
1980 02 13 3.809
1980 02 14 2.824
1980 02 15 3.732
1980 02 16 2.712
1980 02 17 3.985
1980 02 18 3.378
1980 02 19 2.876
1980 02 20 2.654
1980 02 21 2.665
1980 02 22 2.901
1980 02 23 2.619
1980 02 24 3.183
1980 02 25 2.058
1980 02 26 3.008
1980 02 27 2.686
1980 02 28 3.540
1980 02 29 3.485
1980 03 01 2.041
1980 03 02 3.585
1980 03 03 3.765
1980 03 04 3.910
1980 03 05 3.751
1980 03 06 3.913
1980 03 07 3.844
1980 03 08 3.989
1980 03 09 3.998
1980 03 10 4.010
1980 03 11 3.980
1980 03 12 4.028
1980 03 13 2.802
1980 03 14 4.017
1980 03 15 4.030
1980 03 16 4.036
1980 03 17 4.043
1980 03 18 4.049
1980 03 19 4.059
1980 03 20 4.072
1980 03 21 4.092
1980 03 22 3.873
1980 03 23 4.120
1980 03 24 4.125
1980 03 25 4.120
1980 03 26 4.129
1980 03 27 4.135
1980 03 28 4.057
1980 03 29 4.141
1980 03 30 4.141
1980 03 31 4.097
1980 04 01 4.138
1980 04 02 4.140
1980 04 03 4.141
1980 04 04 4.140
1980 04 05 4.140
1980 04 06 4.139
1980 04 07 4.139
1980 04 08 4.139
1980 04 09 4.139
1980 04 10 4.138
1980 04 11 4.123
1980 04 12 4.138
1980 04 13 4.138
1980 04 14 3.844
1980 04 15 4.137
1980 04 16 4.016
1980 04 17 4.137
1980 04 18 4.137
1980 04 19 4.136
1980 04 20 4.136
1980 04 21 4.136
