year month day evapotransp_mgb
1980 01 01 3.891
1980 01 02 3.913
1980 01 03 3.926
1980 01 04 3.597
1980 01 05 3.532
1980 01 06 3.745
1980 01 07 3.797
1980 01 08 3.508
1980 01 09 3.278
1980 01 10 3.030
1980 01 11 3.220
1980 01 12 3.909
1980 01 13 3.914
1980 01 14 3.914
1980 01 15 3.917
1980 01 16 3.917
1980 01 17 3.924
1980 01 18 3.926
1980 01 19 3.045
1980 01 20 3.024
1980 01 21 3.917
1980 01 22 3.915
1980 01 23 3.407
1980 01 24 3.736
1980 01 25 3.890
1980 01 26 3.906
1980 01 27 3.905
1980 01 28 3.907
1980 01 29 3.906
1980 01 30 3.906
1980 01 31 3.466
1980 02 01 3.845
1980 02 02 4.137
1980 02 03 4.136
1980 02 04 4.141
1980 02 05 3.522
1980 02 06 3.128
1980 02 07 3.125
1980 02 08 3.628
1980 02 09 3.776
1980 02 10 3.816
1980 02 11 3.104
1980 02 12 3.399
1980 02 13 3.885
1980 02 14 4.098
1980 02 15 4.094
1980 02 16 4.093
1980 02 17 4.089
1980 02 18 4.085
1980 02 19 4.082
1980 02 20 4.079
1980 02 21 4.076
1980 02 22 4.071
1980 02 23 3.550
1980 02 24 3.529
1980 02 25 4.053
1980 02 26 3.642
1980 02 27 3.910
1980 02 28 3.829
1980 02 29 3.533
1980 03 01 2.952
1980 03 02 3.385
1980 03 03 3.144
1980 03 04 3.707
1980 03 05 3.446
1980 03 06 3.607
1980 03 07 2.914
1980 03 08 2.892
1980 03 09 2.917
1980 03 10 2.847
1980 03 11 2.905
1980 03 12 2.845
1980 03 13 2.789
1980 03 14 3.263
1980 03 15 3.773
1980 03 16 3.713
1980 03 17 2.770
1980 03 18 2.768
1980 03 19 2.808
1980 03 20 2.906
1980 03 21 2.868
1980 03 22 3.262
1980 03 23 3.266
1980 03 24 2.954
1980 03 25 2.685
1980 03 26 2.670
1980 03 27 2.663
1980 03 28 2.642
1980 03 29 2.640
1980 03 30 3.217
1980 03 31 3.625
1980 04 01 3.546
1980 04 02 3.471
1980 04 03 3.191
1980 04 04 2.875
1980 04 05 2.713
1980 04 06 3.432
1980 04 07 3.427
1980 04 08 3.430
1980 04 09 3.290
1980 04 10 3.415
1980 04 11 3.370
1980 04 12 3.397
1980 04 13 3.389
1980 04 14 3.381
1980 04 15 3.377
1980 04 16 3.368
1980 04 17 3.367
1980 04 18 3.365
1980 04 19 2.692
1980 04 20 2.499
1980 04 21 2.591
1980 04 22 2.432
1980 04 23 2.583
1980 04 24 2.563
1980 04 25 2.632
1980 04 26 2.751
1980 04 27 3.201
1980 04 28 3.131
1980 04 29 2.713
1980 04 30 2.618
1980 05 01 2.261
1980 05 02 2.204
1980 05 03 2.948
1980 05 04 2.992
1980 05 05 2.660
1980 05 06 2.188
1980 05 07 2.072
1980 05 08 2.065
1980 05 09 2.057
1980 05 10 2.050
1980 05 11 2.325
1980 05 12 2.560
1980 05 13 2.426
1980 05 14 2.838
1980 05 15 2.720
1980 05 16 2.853
1980 05 17 2.100
1980 05 18 2.892
1980 05 19 2.850
1980 05 20 2.676
1980 05 21 2.197
1980 05 22 1.986
1980 05 23 1.990
1980 05 24 2.859
1980 05 25 2.312
1980 05 26 2.272
1980 05 27 2.013
1980 05 28 1.933
1980 05 29 1.927
1980 05 30 1.921
1980 05 31 2.065
1980 06 01 1.956
1980 06 02 2.084
1980 06 03 2.129
1980 06 04 2.639
1980 06 05 2.027
1980 06 06 2.059
1980 06 07 2.052
1980 06 08 2.020
1980 06 09 2.348
1980 06 10 1.969
1980 06 11 2.362
1980 06 12 1.824
1980 06 13 1.817
1980 06 14 2.226
1980 06 15 2.076
1980 06 16 2.059
1980 06 17 1.946
1980 06 18 1.848
1980 06 19 2.120
1980 06 20 1.912
1980 06 21 2.556
1980 06 22 2.599
1980 06 23 2.614
1980 06 24 2.117
1980 06 25 1.882
1980 06 26 2.051
1980 06 27 2.478
1980 06 28 1.916
1980 06 29 1.771
1980 06 30 1.767
1980 07 01 1.839
1980 07 02 1.814
1980 07 03 1.962
1980 07 04 1.892
1980 07 05 1.941
1980 07 06 2.142
1980 07 07 1.844
1980 07 08 2.061
1980 07 09 2.437
1980 07 10 1.952
1980 07 11 1.926
1980 07 12 1.788
1980 07 13 1.802
1980 07 14 1.782
1980 07 15 1.847
1980 07 16 2.022
1980 07 17 1.778
1980 07 18 1.776
1980 07 19 1.987
1980 07 20 1.781
1980 07 21 1.778
1980 07 22 1.837
1980 07 23 2.137
1980 07 24 2.523
1980 07 25 1.860
1980 07 26 1.784
1980 07 27 1.780
1980 07 28 1.790
1980 07 29 1.773
1980 07 30 2.143
1980 07 31 1.991
1980 08 01 2.676
1980 08 02 2.478
1980 08 03 2.324
1980 08 04 2.683
1980 08 05 2.582
1980 08 06 2.421
1980 08 07 2.101
1980 08 08 1.996
1980 08 09 1.999
1980 08 10 2.240
1980 08 11 2.155
1980 08 12 2.749
1980 08 13 2.715
1980 08 14 2.198
1980 08 15 2.267
1980 08 16 2.108
1980 08 17 2.029
1980 08 18 2.135
1980 08 19 2.616
1980 08 20 2.008
1980 08 21 1.994
1980 08 22 1.986
1980 08 23 1.978
1980 08 24 2.117
1980 08 25 1.965
1980 08 26 1.959
1980 08 27 2.701
1980 08 28 2.733
1980 08 29 2.179
1980 08 30 1.992
1980 08 31 1.970
1980 09 01 1.850
1980 09 02 1.872
1980 09 03 1.864
1980 09 04 2.054
1980 09 05 2.508
1980 09 06 2.251
1980 09 07 2.044
1980 09 08 1.874
1980 09 09 1.839
1980 09 10 1.886
1980 09 11 1.858
1980 09 12 2.405
1980 09 13 2.512
1980 09 14 1.854
1980 09 15 1.816
1980 09 16 1.931
1980 09 17 2.546
1980 09 18 2.156
1980 09 19 2.628
1980 09 20 2.208
1980 09 21 2.055
1980 09 22 2.628
1980 09 23 2.500
1980 09 24 2.111
1980 09 25 2.458
1980 09 26 2.648
1980 09 27 2.057
1980 09 28 1.805
1980 09 29 1.856
1980 09 30 2.110
1980 10 01 2.580
1980 10 02 2.186
1980 10 03 1.913
1980 10 04 1.774
1980 10 05 1.816
1980 10 06 2.664
1980 10 07 2.174
1980 10 08 2.145
1980 10 09 1.830
1980 10 10 2.442
1980 10 11 2.551
1980 10 12 2.657
1980 10 13 2.725
1980 10 14 2.720
1980 10 15 2.564
1980 10 16 2.660
1980 10 17 2.421
1980 10 18 2.025
1980 10 19 1.963
1980 10 20 1.851
1980 10 21 1.899
1980 10 22 1.826
1980 10 23 2.623
1980 10 24 2.340
1980 10 25 2.544
1980 10 26 1.820
1980 10 27 1.777
1980 10 28 2.128
1980 10 29 1.924
1980 10 30 2.175
1980 10 31 2.458
1980 11 01 2.718
1980 11 02 2.900
1980 11 03 2.289
1980 11 04 1.930
1980 11 05 2.018
