year month day evapotransp_mgb
1980 01 01 3.462
1980 01 02 3.523
1980 01 03 3.620
1980 01 04 3.702
1980 01 05 3.728
1980 01 06 3.742
1980 01 07 3.405
1980 01 08 3.745
1980 01 09 3.532
1980 01 10 3.702
1980 01 11 3.736
1980 01 12 3.751
1980 01 13 3.783
1980 01 14 3.839
1980 01 15 3.877
1980 01 16 3.932
1980 01 17 3.929
1980 01 18 3.658
1980 01 19 3.505
1980 01 20 3.587
1980 01 21 3.823
1980 01 22 3.819
1980 01 23 3.921
1980 01 24 3.908
1980 01 25 3.913
1980 01 26 3.917
1980 01 27 3.918
1980 01 28 3.931
1980 01 29 3.933
1980 01 30 3.940
1980 01 31 3.948
1980 02 01 4.438
1980 02 02 4.498
1980 02 03 4.508
1980 02 04 4.523
1980 02 05 4.531
1980 02 06 4.534
1980 02 07 4.535
1980 02 08 4.532
1980 02 09 4.539
1980 02 10 4.537
1980 02 11 4.333
1980 02 12 4.525
1980 02 13 4.523
1980 02 14 4.525
1980 02 15 4.525
1980 02 16 4.526
1980 02 17 4.529
1980 02 18 4.527
1980 02 19 4.524
1980 02 20 4.522
1980 02 21 4.519
1980 02 22 4.491
1980 02 23 4.079
1980 02 24 4.167
1980 02 25 4.221
1980 02 26 4.402
1980 02 27 4.444
1980 02 28 4.461
1980 02 29 4.202
1980 03 01 4.125
1980 03 02 4.259
1980 03 03 4.215
1980 03 04 4.142
1980 03 05 4.061
1980 03 06 3.964
1980 03 07 4.102
1980 03 08 3.904
1980 03 09 3.942
1980 03 10 3.892
1980 03 11 3.897
1980 03 12 3.854
1980 03 13 3.837
1980 03 14 3.838
1980 03 15 4.253
1980 03 16 4.040
1980 03 17 3.943
1980 03 18 3.762
1980 03 19 3.746
1980 03 20 3.755
1980 03 21 3.712
1980 03 22 4.089
1980 03 23 3.679
1980 03 24 3.661
1980 03 25 3.643
1980 03 26 3.624
1980 03 27 3.638
1980 03 28 3.586
1980 03 29 3.567
1980 03 30 3.681
1980 03 31 3.646
1980 04 01 3.752
1980 04 02 3.955
1980 04 03 3.940
1980 04 04 3.656
1980 04 05 3.515
1980 04 06 3.886
1980 04 07 3.887
1980 04 08 3.895
1980 04 09 3.881
1980 04 10 3.870
1980 04 11 3.718
1980 04 12 3.426
1980 04 13 3.414
1980 04 14 3.774
1980 04 15 3.717
1980 04 16 3.720
1980 04 17 3.572
1980 04 18 3.277
1980 04 19 3.284
1980 04 20 3.231
1980 04 21 3.213
1980 04 22 3.179
1980 04 23 3.155
1980 04 24 3.134
1980 04 25 3.114
1980 04 26 3.093
1980 04 27 3.073
1980 04 28 3.052
1980 04 29 3.032
1980 04 30 3.011
1980 05 01 3.259
1980 05 02 3.229
1980 05 03 3.218
1980 05 04 3.456
1980 05 05 3.547
1980 05 06 3.448
1980 05 07 3.207
1980 05 08 3.300
1980 05 09 3.056
1980 05 10 3.023
1980 05 11 2.996
1980 05 12 2.976
1980 05 13 2.955
1980 05 14 2.946
1980 05 15 2.929
1980 05 16 2.897
1980 05 17 2.949
1980 05 18 2.856
1980 05 19 2.836
1980 05 20 2.816
1980 05 21 2.797
1980 05 22 2.778
1980 05 23 2.759
1980 05 24 2.740
