year month day evapotransp_mgb
1980 01 01 3.598
1980 01 02 3.636
1980 01 03 3.586
1980 01 04 3.613
1980 01 05 3.609
1980 01 06 3.626
1980 01 07 3.623
1980 01 08 3.632
1980 01 09 3.636
1980 01 10 3.642
1980 01 11 3.643
1980 01 12 3.647
1980 01 13 3.658
1980 01 14 3.668
1980 01 15 3.674
1980 01 16 3.678
1980 01 17 3.683
1980 01 18 3.680
1980 01 19 3.671
1980 01 20 3.667
1980 01 21 3.671
1980 01 22 3.668
1980 01 23 3.666
1980 01 24 3.663
1980 01 25 3.660
1980 01 26 3.658
1980 01 27 3.655
1980 01 28 3.651
1980 01 29 3.649
1980 01 30 3.635
1980 01 31 3.618
1980 02 01 3.901
1980 02 02 3.926
1980 02 03 3.924
1980 02 04 3.874
1980 02 05 3.807
1980 02 06 3.796
1980 02 07 3.844
1980 02 08 3.880
1980 02 09 3.872
1980 02 10 3.835
1980 02 11 3.660
1980 02 12 3.790
1980 02 13 3.864
1980 02 14 3.860
1980 02 15 3.854
1980 02 16 3.849
1980 02 17 3.842
1980 02 18 3.837
1980 02 19 3.832
1980 02 20 3.804
1980 02 21 3.776
1980 02 22 3.804
1980 02 23 3.723
1980 02 24 3.650
1980 02 25 3.759
1980 02 26 3.735
1980 02 27 3.742
1980 02 28 3.729
1980 02 29 3.652
1980 03 01 3.470
1980 03 02 3.453
1980 03 03 3.486
1980 03 04 3.448
1980 03 05 3.432
1980 03 06 3.411
1980 03 07 3.353
1980 03 08 3.345
1980 03 09 3.333
1980 03 10 3.338
1980 03 11 3.358
1980 03 12 3.412
1980 03 13 3.395
1980 03 14 3.453
1980 03 15 3.530
1980 03 16 3.520
1980 03 17 3.337
1980 03 18 3.301
1980 03 19 3.236
1980 03 20 3.266
1980 03 21 3.240
1980 03 22 3.241
1980 03 23 3.167
1980 03 24 3.163
1980 03 25 3.138
1980 03 26 3.127
1980 03 27 3.117
1980 03 28 3.112
1980 03 29 3.104
1980 03 30 3.107
1980 03 31 3.244
1980 04 01 3.514
1980 04 02 3.408
1980 04 03 3.395
1980 04 04 3.380
1980 04 05 3.367
1980 04 06 3.354
1980 04 07 3.340
1980 04 08 3.324
1980 04 09 3.310
1980 04 10 3.296
1980 04 11 3.279
1980 04 12 3.243
1980 04 13 3.245
1980 04 14 3.237
1980 04 15 3.221
1980 04 16 3.206
1980 04 17 3.168
1980 04 18 3.108
1980 04 19 2.954
1980 04 20 2.940
1980 04 21 2.914
1980 04 22 2.921
1980 04 23 2.867
1980 04 24 2.852
1980 04 25 2.840
1980 04 26 2.828
1980 04 27 2.813
1980 04 28 2.817
1980 04 29 2.795
1980 04 30 2.798
1980 05 01 3.042
1980 05 02 2.911
1980 05 03 2.970
1980 05 04 2.968
1980 05 05 2.789
1980 05 06 2.778
1980 05 07 2.762
1980 05 08 2.737
1980 05 09 2.710
1980 05 10 2.704
1980 05 11 2.676
1980 05 12 2.738
1980 05 13 2.670
1980 05 14 2.684
1980 05 15 2.663
1980 05 16 2.650
1980 05 17 2.691
1980 05 18 2.609
1980 05 19 2.610
1980 05 20 2.554
1980 05 21 2.536
1980 05 22 2.520
1980 05 23 2.552
1980 05 24 2.506
1980 05 25 2.483
1980 05 26 2.489
1980 05 27 2.458
1980 05 28 2.444
1980 05 29 2.433
1980 05 30 2.420
1980 05 31 2.442
1980 06 01 2.528
1980 06 02 2.442
1980 06 03 2.454
1980 06 04 2.464
1980 06 05 2.445
1980 06 06 2.368
1980 06 07 2.380
1980 06 08 2.362
1980 06 09 2.341
1980 06 10 2.348
1980 06 11 2.329
1980 06 12 2.310
1980 06 13 2.311
1980 06 14 2.383
