year month day evapotransp_mgb
1980 01 01 3.673
1980 01 02 3.727
1980 01 03 3.592
1980 01 04 3.227
1980 01 05 3.210
1980 01 06 3.567
1980 01 07 3.651
1980 01 08 3.721
1980 01 09 3.563
1980 01 10 3.312
1980 01 11 3.717
1980 01 12 3.716
1980 01 13 3.715
1980 01 14 3.713
1980 01 15 3.711
1980 01 16 3.709
1980 01 17 3.708
1980 01 18 3.706
1980 01 19 3.703
1980 01 20 3.701
1980 01 21 3.699
1980 01 22 3.697
1980 01 23 3.694
1980 01 24 3.692
1980 01 25 3.689
1980 01 26 3.687
1980 01 27 3.684
1980 01 28 3.681
1980 01 29 3.678
1980 01 30 3.622
1980 01 31 3.020
1980 02 01 3.788
1980 02 02 3.804
1980 02 03 3.801
1980 02 04 3.432
1980 02 05 3.546
1980 02 06 3.086
1980 02 07 3.106
1980 02 08 3.347
1980 02 09 3.728
1980 02 10 3.743
1980 02 11 3.118
1980 02 12 3.493
1980 02 13 3.756
1980 02 14 3.751
1980 02 15 3.746
1980 02 16 3.740
1980 02 17 3.735
1980 02 18 3.729
1980 02 19 3.724
1980 02 20 3.718
1980 02 21 3.711
1980 02 22 3.692
1980 02 23 3.474
1980 02 24 3.290
1980 02 25 3.373
1980 02 26 3.357
1980 02 27 3.360
1980 02 28 3.212
1980 02 29 3.102
1980 03 01 2.939
1980 03 02 2.890
1980 03 03 2.857
1980 03 04 2.962
1980 03 05 3.075
1980 03 06 3.082
1980 03 07 2.864
1980 03 08 2.853
1980 03 09 2.802
1980 03 10 2.860
1980 03 11 3.268
1980 03 12 3.454
1980 03 13 3.241
1980 03 14 3.465
1980 03 15 3.457
1980 03 16 3.448
1980 03 17 2.740
1980 03 18 2.725
1980 03 19 3.230
1980 03 20 2.739
1980 03 21 2.749
1980 03 22 2.748
1980 03 23 2.716
1980 03 24 2.685
1980 03 25 2.726
1980 03 26 2.651
1980 03 27 2.641
1980 03 28 2.637
1980 03 29 2.697
1980 03 30 3.027
1980 03 31 3.307
1980 04 01 3.224
1980 04 02 3.090
1980 04 03 3.102
1980 04 04 3.092
1980 04 05 3.082
1980 04 06 3.072
1980 04 07 3.061
1980 04 08 3.014
1980 04 09 2.999
1980 04 10 3.031
1980 04 11 2.997
1980 04 12 2.981
1980 04 13 3.000
1980 04 14 2.990
1980 04 15 2.980
1980 04 16 2.970
1980 04 17 2.925
1980 04 18 2.922
1980 04 19 2.354
1980 04 20 2.256
1980 04 21 2.246
1980 04 22 2.242
1980 04 23 2.321
1980 04 24 2.405
1980 04 25 2.238
1980 04 26 2.250
1980 04 27 2.342
1980 04 28 2.223
1980 04 29 2.196
1980 04 30 2.324
1980 05 01 2.242
1980 05 02 2.271
1980 05 03 2.708
1980 05 04 2.699
1980 05 05 2.326
1980 05 06 2.083
1980 05 07 2.058
1980 05 08 2.054
1980 05 09 2.130
1980 05 10 2.100
1980 05 11 2.038
1980 05 12 2.435
1980 05 13 2.083
1980 05 14 2.279
1980 05 15 2.277
1980 05 16 2.117
1980 05 17 2.253
1980 05 18 2.288
1980 05 19 2.162
1980 05 20 1.999
1980 05 21 1.962
1980 05 22 1.944
1980 05 23 2.070
1980 05 24 2.399
1980 05 25 2.070
1980 05 26 2.118
1980 05 27 1.963
1980 05 28 1.907
1980 05 29 1.902
1980 05 30 1.897
1980 05 31 1.910
1980 06 01 1.903
1980 06 02 1.857
1980 06 03 2.265
1980 06 04 2.372
1980 06 05 2.003
1980 06 06 1.817
1980 06 07 1.881
1980 06 08 1.843
1980 06 09 1.823
1980 06 10 1.793
1980 06 11 1.834
1980 06 12 1.788
1980 06 13 1.791
1980 06 14 2.196
1980 06 15 1.824
1980 06 16 1.823
1980 06 17 1.778
1980 06 18 1.780
1980 06 19 2.011
1980 06 20 1.921
1980 06 21 2.007
1980 06 22 2.253
1980 06 23 2.269
1980 06 24 1.856
1980 06 25 2.118
1980 06 26 2.335
1980 06 27 2.337
1980 06 28 1.807
1980 06 29 1.781
1980 06 30 1.782
1980 07 01 1.953
1980 07 02 1.928
1980 07 03 1.947
1980 07 04 1.997
1980 07 05 2.017
1980 07 06 1.964
1980 07 07 1.936
1980 07 08 1.949
1980 07 09 1.946
1980 07 10 1.942
1980 07 11 1.991
1980 07 12 1.946
1980 07 13 1.949
1980 07 14 1.951
1980 07 15 2.007
1980 07 16 1.974
1980 07 17 1.959
1980 07 18 1.962
1980 07 19 1.966
1980 07 20 1.968
1980 07 21 1.972
1980 07 22 1.996
1980 07 23 2.462
1980 07 24 2.228
1980 07 25 1.990
1980 07 26 1.994
1980 07 27 1.997
1980 07 28 2.001
1980 07 29 2.005
1980 07 30 2.028
1980 07 31 2.052
1980 08 01 2.499
1980 08 02 2.516
1980 08 03 2.398
1980 08 04 2.804
1980 08 05 2.657
1980 08 06 2.305
1980 08 07 2.309
1980 08 08 2.314
1980 08 09 2.316
1980 08 10 2.371
1980 08 11 2.395
1980 08 12 2.698
1980 08 13 2.763
1980 08 14 2.412
1980 08 15 2.491
1980 08 16 2.796
1980 08 17 2.483
1980 08 18 2.854
1980 08 19 2.715
1980 08 20 2.384
1980 08 21 2.378
1980 08 22 2.385
1980 08 23 2.380
1980 08 24 2.713
1980 08 25 2.431
1980 08 26 2.534
1980 08 27 2.905
1980 08 28 2.920
1980 08 29 2.433
1980 08 30 2.418
1980 08 31 2.418
1980 09 01 2.220
1980 09 02 2.278
1980 09 03 2.278
1980 09 04 2.446
1980 09 05 2.648
1980 09 06 2.711
1980 09 07 2.425
1980 09 08 2.278
1980 09 09 2.277
1980 09 10 2.378
1980 09 11 2.573
1980 09 12 2.409
1980 09 13 2.680
1980 09 14 2.386
1980 09 15 2.277
1980 09 16 2.333
1980 09 17 2.526
1980 09 18 2.677
1980 09 19 2.839
1980 09 20 2.738
1980 09 21 2.838
1980 09 22 2.880
1980 09 23 2.646
1980 09 24 2.353
1980 09 25 2.745
1980 09 26 2.631
1980 09 27 2.348
1980 09 28 2.309
1980 09 29 2.556
1980 09 30 2.481
1980 10 01 2.575
1980 10 02 2.356
1980 10 03 2.309
1980 10 04 2.230
1980 10 05 2.421
1980 10 06 2.492
1980 10 07 2.485
1980 10 08 2.679
1980 10 09 2.838
1980 10 10 2.854
1980 10 11 2.866
1980 10 12 2.880
1980 10 13 2.981
1980 10 14 3.005
1980 10 15 2.808
1980 10 16 2.808
1980 10 17 2.653
1980 10 18 2.509
1980 10 19 2.452
1980 10 20 2.568
1980 10 21 2.732
1980 10 22 2.608
1980 10 23 2.700
1980 10 24 2.779
1980 10 25 2.678
1980 10 26 2.367
1980 10 27 2.357
1980 10 28 2.350
1980 10 29 2.357
1980 10 30 2.713
1980 10 31 2.962
1980 11 01 2.930
1980 11 02 2.473
1980 11 03 2.429
1980 11 04 2.369
1980 11 05 2.317
1980 11 06 2.332
1980 11 07 2.689
1980 11 08 2.951
1980 11 09 2.960
1980 11 10 2.983
1980 11 11 2.982
1980 11 12 3.004
1980 11 13 3.137
1980 11 14 3.145
1980 11 15 2.605
1980 11 16 2.559
1980 11 17 3.098
1980 11 18 3.036
1980 11 19 2.879
1980 11 20 3.144
1980 11 21 3.180
1980 11 22 3.033
1980 11 23 3.143
1980 11 24 3.183
1980 11 25 3.195
1980 11 26 3.140
1980 11 27 2.648
1980 11 28 2.631
1980 11 29 2.911
1980 11 30 3.158
1980 12 01 3.076
1980 12 02 3.166
1980 12 03 3.236
1980 12 04 3.286
1980 12 05 3.305
1980 12 06 3.321
1980 12 07 3.328
1980 12 08 3.336
1980 12 09 3.345
1980 12 10 3.347
1980 12 11 3.349
1980 12 12 3.349
1980 12 13 3.352
1980 12 14 3.353
1980 12 15 3.354
1980 12 16 3.355
1980 12 17 3.355
1980 12 18 3.023
1980 12 19 2.788
1980 12 20 2.720
1980 12 21 2.855
1980 12 22 3.079
1980 12 23 2.898
1980 12 24 3.054
1980 12 25 3.151
1980 12 26 3.354
1980 12 27 3.354
1980 12 28 3.095
1980 12 29 3.353
1980 12 30 3.354
1980 12 31 3.355
1981 01 01 3.673
1981 01 02 3.726
1981 01 03 3.725
1981 01 04 3.585
1981 01 05 3.430
1981 01 06 3.554
1981 01 07 3.032
1981 01 08 3.711
1981 01 09 3.720
1981 01 10 3.719
1981 01 11 3.717
1981 01 12 3.716
1981 01 13 3.715
1981 01 14 3.712
1981 01 15 3.711
1981 01 16 3.709
1981 01 17 3.700
1981 01 18 3.075
1981 01 19 3.021
1981 01 20 3.075
1981 01 21 3.640
1981 01 22 3.697
1981 01 23 3.694
1981 01 24 3.692
