year month day evapotransp_mgb
1980 01 01 3.380
1980 01 02 3.405
1980 01 03 3.337
1980 01 04 3.328
1980 01 05 3.379
1980 01 06 3.383
1980 01 07 3.396
1980 01 08 3.407
1980 01 09 3.408
1980 01 10 3.408
1980 01 11 3.409
1980 01 12 3.409
1980 01 13 3.408
1980 01 14 3.406
1980 01 15 3.403
1980 01 16 3.402
1980 01 17 3.404
1980 01 18 3.402
1980 01 19 3.399
1980 01 20 3.397
1980 01 21 3.393
1980 01 22 3.390
1980 01 23 3.388
1980 01 24 3.384
1980 01 25 3.381
1980 01 26 3.381
1980 01 27 3.377
1980 01 28 3.372
1980 01 29 3.368
1980 01 30 3.305
1980 01 31 3.357
1980 02 01 3.626
1980 02 02 3.640
1980 02 03 3.636
1980 02 04 3.622
1980 02 05 3.487
1980 02 06 3.514
1980 02 07 3.605
1980 02 08 3.600
1980 02 09 3.588
1980 02 10 3.542
1980 02 11 3.428
1980 02 12 3.494
1980 02 13 3.563
1980 02 14 3.560
1980 02 15 3.552
1980 02 16 3.546
1980 02 17 3.539
1980 02 18 3.532
1980 02 19 3.525
1980 02 20 3.515
1980 02 21 3.501
1980 02 22 3.498
1980 02 23 3.462
1980 02 24 3.432
1980 02 25 3.460
1980 02 26 3.458
1980 02 27 3.447
1980 02 28 3.441
1980 02 29 3.419
1980 03 01 3.230
1980 03 02 3.218
1980 03 03 3.220
1980 03 04 3.197
1980 03 05 3.163
1980 03 06 3.163
1980 03 07 3.143
1980 03 08 3.132
1980 03 09 3.120
1980 03 10 3.110
1980 03 11 3.175
1980 03 12 3.293
1980 03 13 3.282
1980 03 14 3.270
1980 03 15 3.258
1980 03 16 3.246
1980 03 17 3.217
1980 03 18 3.012
1980 03 19 3.073
1980 03 20 3.105
1980 03 21 3.045
1980 03 22 3.030
1980 03 23 2.946
1980 03 24 2.932
1980 03 25 2.919
1980 03 26 2.905
1980 03 27 2.892
1980 03 28 2.878
1980 03 29 2.872
1980 03 30 2.897
1980 03 31 3.046
1980 04 01 3.174
1980 04 02 3.031
1980 04 03 3.016
1980 04 04 3.001
1980 04 05 2.987
1980 04 06 2.975
1980 04 07 2.960
1980 04 08 2.943
1980 04 09 2.928
1980 04 10 2.913
1980 04 11 2.898
1980 04 12 2.880
1980 04 13 2.870
1980 04 14 2.855
1980 04 15 2.840
1980 04 16 2.820
1980 04 17 2.799
1980 04 18 2.729
1980 04 19 2.600
1980 04 20 2.581
1980 04 21 2.567
1980 04 22 2.553
1980 04 23 2.539
1980 04 24 2.524
1980 04 25 2.510
1980 04 26 2.496
1980 04 27 2.482
1980 04 28 2.468
1980 04 29 2.454
1980 04 30 2.477
1980 05 01 2.677
1980 05 02 2.550
1980 05 03 2.558
1980 05 04 2.543
1980 05 05 2.377
1980 05 06 2.366
1980 05 07 2.414
1980 05 08 2.341
1980 05 09 2.325
1980 05 10 2.315
1980 05 11 2.306
1980 05 12 2.348
1980 05 13 2.286
1980 05 14 2.265
1980 05 15 2.269
1980 05 16 2.284
1980 05 17 2.345
1980 05 18 2.235
1980 05 19 2.257
1980 05 20 2.202
1980 05 21 2.178
1980 05 22 2.159
1980 05 23 2.291
1980 05 24 2.156
1980 05 25 2.122
1980 05 26 2.110
1980 05 27 2.099
1980 05 28 2.088
1980 05 29 2.077
1980 05 30 2.066
1980 05 31 2.080
1980 06 01 2.211
1980 06 02 2.110
1980 06 03 2.174
1980 06 04 2.161
1980 06 05 2.118
1980 06 06 2.025
1980 06 07 2.006
1980 06 08 1.996
1980 06 09 1.987
1980 06 10 1.978
1980 06 11 1.969
1980 06 12 1.960
1980 06 13 1.955
1980 06 14 2.083
1980 06 15 1.945
1980 06 16 1.960
1980 06 17 1.923
1980 06 18 1.916
1980 06 19 1.909
1980 06 20 1.902
1980 06 21 1.895
1980 06 22 1.994
1980 06 23 1.960
1980 06 24 2.015
1980 06 25 2.006
1980 06 26 2.023
1980 06 27 2.085
1980 06 28 2.061
1980 06 29 1.969
1980 06 30 1.966
1980 07 01 2.133
1980 07 02 2.111
1980 07 03 2.107
1980 07 04 2.163
1980 07 05 2.146
1980 07 06 2.098
1980 07 07 2.095
1980 07 08 2.092
1980 07 09 2.089
1980 07 10 2.086
1980 07 11 2.083
1980 07 12 2.081
1980 07 13 2.078
1980 07 14 2.076
1980 07 15 2.074
1980 07 16 2.073
1980 07 17 2.070
1980 07 18 2.067
1980 07 19 2.065
1980 07 20 2.063
1980 07 21 2.061
1980 07 22 2.059
1980 07 23 2.141
1980 07 24 2.144
1980 07 25 2.056
1980 07 26 2.054
1980 07 27 2.052
1980 07 28 2.049
1980 07 29 2.047
1980 07 30 2.044
1980 07 31 2.075
1980 08 01 2.157
1980 08 02 2.199
1980 08 03 2.193
1980 08 04 2.195
1980 08 05 2.181
1980 08 06 2.175
1980 08 07 2.176
1980 08 08 2.160
1980 08 09 2.153
1980 08 10 2.145
1980 08 11 2.136
1980 08 12 2.263
1980 08 13 2.281
1980 08 14 2.208
1980 08 15 2.129
1980 08 16 2.119
1980 08 17 2.131
1980 08 18 2.099
1980 08 19 2.130
1980 08 20 2.144
1980 08 21 2.066
1980 08 22 2.053
1980 08 23 2.044
1980 08 24 2.059
1980 08 25 2.010
1980 08 26 2.044
1980 08 27 2.158
1980 08 28 2.160
1980 08 29 2.151
1980 08 30 1.982
1980 08 31 1.963
1980 09 01 1.780
1980 09 02 1.825
1980 09 03 1.805
1980 09 04 1.839
1980 09 05 1.959
1980 09 06 1.960
1980 09 07 1.949
1980 09 08 1.749
1980 09 09 1.726
1980 09 10 1.717
1980 09 11 1.709
1980 09 12 1.754
1980 09 13 1.667
1980 09 14 1.611
1980 09 15 1.583
1980 09 16 1.648
1980 09 17 1.700
1980 09 18 1.734
1980 09 19 1.894
1980 09 20 2.074
1980 09 21 2.079
1980 09 22 2.184
1980 09 23 2.164
1980 09 24 2.201
1980 09 25 2.246
1980 09 26 2.244
1980 09 27 2.087
1980 09 28 2.242
1980 09 29 2.248
1980 09 30 2.136
1980 10 01 1.987
1980 10 02 2.038
1980 10 03 2.037
1980 10 04 1.982
1980 10 05 2.126
1980 10 06 1.971
