year month day evapotransp_mgb
1980 01 01 3.263
1980 01 02 3.133
1980 01 03 3.077
1980 01 04 3.368
1980 01 05 2.828
1980 01 06 3.401
1980 01 07 3.440
1980 01 08 3.443
1980 01 09 3.445
1980 01 10 3.489
1980 01 11 3.518
1980 01 12 3.545
1980 01 13 3.560
1980 01 14 3.591
1980 01 15 3.666
1980 01 16 3.688
1980 01 17 3.706
1980 01 18 3.705
1980 01 19 3.712
1980 01 20 3.719
1980 01 21 3.720
1980 01 22 3.721
1980 01 23 3.725
1980 01 24 3.586
1980 01 25 2.931
1980 01 26 2.933
1980 01 27 3.136
1980 01 28 3.588
1980 01 29 3.714
1980 01 30 3.719
1980 01 31 3.719
1980 02 01 3.311
1980 02 02 3.304
1980 02 03 3.307
1980 02 04 3.148
1980 02 05 3.312
1980 02 06 3.316
1980 02 07 3.321
1980 02 08 3.326
1980 02 09 3.334
1980 02 10 3.338
1980 02 11 3.359
1980 02 12 3.392
1980 02 13 3.394
1980 02 14 3.396
1980 02 15 3.396
1980 02 16 3.397
1980 02 17 3.398
1980 02 18 3.398
1980 02 19 3.398
1980 02 20 3.398
1980 02 21 3.399
1980 02 22 3.400
1980 02 23 3.400
1980 02 24 3.400
1980 02 25 3.399
1980 02 26 3.399
1980 02 27 3.399
1980 02 28 3.399
1980 02 29 3.399
1980 03 01 3.326
1980 03 02 3.326
1980 03 03 3.326
1980 03 04 3.326
1980 03 05 3.326
1980 03 06 3.325
1980 03 07 3.325
1980 03 08 3.325
1980 03 09 3.324
1980 03 10 3.324
1980 03 11 3.304
1980 03 12 3.151
1980 03 13 3.321
1980 03 14 3.321
1980 03 15 3.320
1980 03 16 3.319
1980 03 17 3.318
1980 03 18 3.317
1980 03 19 3.316
1980 03 20 3.315
1980 03 21 3.313
1980 03 22 3.312
1980 03 23 3.311
1980 03 24 3.310
1980 03 25 3.308
1980 03 26 3.307
1980 03 27 3.305
1980 03 28 3.304
1980 03 29 3.302
1980 03 30 3.129
1980 03 31 3.075
1980 04 01 3.182
1980 04 02 2.876
1980 04 03 3.329
1980 04 04 3.353
1980 04 05 3.351
1980 04 06 3.349
1980 04 07 3.347
1980 04 08 3.345
1980 04 09 3.343
1980 04 10 3.340
1980 04 11 3.338
1980 04 12 3.336
1980 04 13 3.333
1980 04 14 3.331
1980 04 15 3.328
1980 04 16 3.326
1980 04 17 3.323
1980 04 18 3.302
1980 04 19 2.603
1980 04 20 3.316
1980 04 21 3.313
1980 04 22 3.310
1980 04 23 3.308
1980 04 24 3.305
1980 04 25 3.302
1980 04 26 3.300
1980 04 27 3.297
1980 04 28 3.294
1980 04 29 3.108
1980 04 30 3.289
1980 05 01 3.562
1980 05 02 3.556
1980 05 03 3.553
1980 05 04 3.550
1980 05 05 3.547
1980 05 06 3.544
1980 05 07 2.567
1980 05 08 2.929
1980 05 09 3.535
1980 05 10 3.532
1980 05 11 3.382
1980 05 12 3.526
1980 05 13 3.094
1980 05 14 2.666
1980 05 15 3.518
1980 05 16 3.515
1980 05 17 3.513
1980 05 18 3.099
1980 05 19 3.048
1980 05 20 3.467
1980 05 21 2.984
1980 05 22 2.565
1980 05 23 2.387
1980 05 24 3.282
1980 05 25 3.494
1980 05 26 3.492
1980 05 27 3.490
1980 05 28 3.488
1980 05 29 3.400
1980 05 30 2.640
1980 05 31 3.482
1980 06 01 3.815
1980 06 02 3.215
1980 06 03 3.818
1980 06 04 3.239
1980 06 05 3.425
1980 06 06 3.813
1980 06 07 3.812
1980 06 08 3.020
1980 06 09 3.294
1980 06 10 3.808
1980 06 11 3.807
1980 06 12 2.810
1980 06 13 3.211
1980 06 14 2.647
1980 06 15 2.938
1980 06 16 3.802
1980 06 17 3.802
1980 06 18 2.851
1980 06 19 2.674
1980 06 20 3.090
1980 06 21 3.801
1980 06 22 3.786
1980 06 23 3.733
1980 06 24 3.801
1980 06 25 2.815
1980 06 26 3.671
1980 06 27 2.735
1980 06 28 3.542
1980 06 29 3.803
1980 06 30 3.804
1980 07 01 4.116
1980 07 02 4.115
1980 07 03 4.116
1980 07 04 4.117
1980 07 05 3.624
1980 07 06 3.094
1980 07 07 3.208
1980 07 08 3.206
1980 07 09 3.139
1980 07 10 2.946
1980 07 11 3.652
1980 07 12 4.128
1980 07 13 3.640
1980 07 14 3.373
1980 07 15 3.372
1980 07 16 3.236
1980 07 17 4.039
1980 07 18 2.929
1980 07 19 2.895
1980 07 20 2.933
1980 07 21 2.982
1980 07 22 3.812
1980 07 23 3.895
1980 07 24 3.312
1980 07 25 3.256
1980 07 26 2.999
1980 07 27 3.180
1980 07 28 4.166
1980 07 29 4.169
1980 07 30 3.154
1980 07 31 3.029
1980 08 01 4.124
1980 08 02 3.461
1980 08 03 4.489
1980 08 04 3.457
1980 08 05 4.008
1980 08 06 3.639
1980 08 07 3.296
1980 08 08 3.556
1980 08 09 3.862
1980 08 10 3.439
1980 08 11 3.308
1980 08 12 3.428
1980 08 13 3.986
1980 08 14 3.884
1980 08 15 3.426
1980 08 16 3.539
1980 08 17 3.357
1980 08 18 3.719
1980 08 19 4.588
1980 08 20 4.215
1980 08 21 3.668
1980 08 22 3.411
1980 08 23 3.450
1980 08 24 3.609
1980 08 25 3.494
1980 08 26 3.390
1980 08 27 3.595
1980 08 28 4.615
1980 08 29 4.258
1980 08 30 3.675
1980 08 31 3.401
1980 09 01 4.241
1980 09 02 3.837
1980 09 03 4.922
1980 09 04 4.924
1980 09 05 4.593
1980 09 06 4.848
1980 09 07 3.676
