year month day evapotransp_mgb
1980 01 01 3.457
1980 01 02 3.471
1980 01 03 3.473
1980 01 04 3.484
1980 01 05 3.491
1980 01 06 3.498
1980 01 07 3.499
1980 01 08 3.500
1980 01 09 3.511
1980 01 10 3.517
1980 01 11 3.521
1980 01 12 3.528
1980 01 13 3.531
1980 01 14 3.537
1980 01 15 3.540
1980 01 16 3.552
1980 01 17 3.557
1980 01 18 3.558
1980 01 19 3.527
1980 01 20 3.518
1980 01 21 3.539
1980 01 22 3.455
1980 01 23 3.534
1980 01 24 3.538
1980 01 25 3.552
1980 01 26 3.553
1980 01 27 3.550
1980 01 28 3.554
1980 01 29 3.555
1980 01 30 3.557
1980 01 31 3.557
1980 02 01 3.634
1980 02 02 3.635
1980 02 03 3.635
1980 02 04 3.635
1980 02 05 3.636
1980 02 06 3.637
1980 02 07 3.636
1980 02 08 3.635
1980 02 09 3.633
1980 02 10 3.633
1980 02 11 3.630
1980 02 12 3.628
1980 02 13 3.626
1980 02 14 3.623
1980 02 15 3.620
1980 02 16 3.619
1980 02 17 3.614
1980 02 18 3.609
1980 02 19 3.606
1980 02 20 3.602
1980 02 21 3.598
1980 02 22 3.595
1980 02 23 3.587
1980 02 24 3.586
1980 02 25 3.577
1980 02 26 3.573
1980 02 27 3.573
1980 02 28 3.569
1980 02 29 3.564
1980 03 01 3.645
1980 03 02 3.481
1980 03 03 3.509
1980 03 04 3.642
1980 03 05 3.635
1980 03 06 3.630
1980 03 07 3.624
1980 03 08 3.618
1980 03 09 3.570
1980 03 10 3.488
1980 03 11 3.331
1980 03 12 3.270
1980 03 13 3.223
1980 03 14 3.495
1980 03 15 3.555
1980 03 16 3.537
1980 03 17 3.459
1980 03 18 3.332
1980 03 19 3.187
1980 03 20 3.194
1980 03 21 3.193
1980 03 22 3.212
1980 03 23 3.132
1980 03 24 3.142
1980 03 25 3.137
1980 03 26 3.104
1980 03 27 3.092
1980 03 28 3.147
1980 03 29 3.052
1980 03 30 3.305
1980 03 31 3.174
1980 04 01 3.668
1980 04 02 3.683
1980 04 03 3.679
1980 04 04 3.685
1980 04 05 3.677
1980 04 06 3.663
1980 04 07 3.650
1980 04 08 3.666
1980 04 09 3.653
1980 04 10 3.646
1980 04 11 3.602
1980 04 12 3.515
1980 04 13 3.588
1980 04 14 3.583
1980 04 15 3.587
1980 04 16 3.549
1980 04 17 3.287
1980 04 18 3.241
1980 04 19 3.206
1980 04 20 3.194
1980 04 21 3.158
1980 04 22 3.136
1980 04 23 3.114
1980 04 24 3.093
1980 04 25 3.072
1980 04 26 3.050
1980 04 27 3.029
1980 04 28 3.156
1980 04 29 3.093
1980 04 30 3.013
1980 05 01 3.439
1980 05 02 3.472
1980 05 03 3.614
1980 05 04 3.639
1980 05 05 3.625
1980 05 06 3.557
1980 05 07 3.402
1980 05 08 3.270
1980 05 09 3.250
1980 05 10 3.222
1980 05 11 3.196
1980 05 12 3.173
1980 05 13 3.151
1980 05 14 3.128
1980 05 15 3.131
1980 05 16 3.100
1980 05 17 3.062
1980 05 18 3.040
1980 05 19 3.057
1980 05 20 2.995
1980 05 21 2.973
1980 05 22 2.950
1980 05 23 2.928
1980 05 24 2.906
1980 05 25 2.885
1980 05 26 2.864
1980 05 27 2.843
1980 05 28 2.822
1980 05 29 2.802
1980 05 30 2.781
1980 05 31 2.761
1980 06 01 3.057
1980 06 02 2.974
1980 06 03 2.952
1980 06 04 2.929
1980 06 05 2.907
1980 06 06 2.885
1980 06 07 2.872
1980 06 08 2.843
1980 06 09 2.822
1980 06 10 2.802
1980 06 11 2.782
1980 06 12 2.763
1980 06 13 2.744
1980 06 14 2.726
1980 06 15 2.709
1980 06 16 2.692
1980 06 17 2.675
