year month day evapotransp_mgb
1980 01 01 3.254
1980 01 02 3.254
1980 01 03 3.253
1980 01 04 3.179
1980 01 05 3.253
1980 01 06 3.252
1980 01 07 3.251
1980 01 08 3.252
1980 01 09 3.251
1980 01 10 3.253
1980 01 11 3.252
1980 01 12 3.252
1980 01 13 3.253
1980 01 14 3.251
1980 01 15 3.250
1980 01 16 3.252
1980 01 17 3.251
1980 01 18 3.253
1980 01 19 3.250
1980 01 20 3.250
1980 01 21 3.169
1980 01 22 3.249
1980 01 23 3.207
1980 01 24 3.250
1980 01 25 3.250
1980 01 26 3.250
1980 01 27 3.242
1980 01 28 3.253
1980 01 29 3.252
1980 01 30 3.254
1980 01 31 3.252
1980 02 01 3.187
1980 02 02 3.139
1980 02 03 3.182
1980 02 04 3.183
1980 02 05 3.182
1980 02 06 2.427
1980 02 07 2.626
1980 02 08 3.184
1980 02 09 3.184
1980 02 10 3.000
1980 02 11 3.183
1980 02 12 3.182
1980 02 13 3.182
1980 02 14 3.183
1980 02 15 3.138
1980 02 16 3.184
1980 02 17 3.184
1980 02 18 3.186
1980 02 19 3.186
1980 02 20 2.583
1980 02 21 2.582
1980 02 22 2.984
1980 02 23 3.186
1980 02 24 3.185
1980 02 25 3.146
1980 02 26 3.131
1980 02 27 3.183
1980 02 28 3.183
1980 02 29 3.184
1980 03 01 3.283
1980 03 02 3.285
1980 03 03 3.283
1980 03 04 3.214
1980 03 05 3.279
1980 03 06 3.279
1980 03 07 3.278
1980 03 08 3.060
1980 03 09 3.281
1980 03 10 3.281
1980 03 11 3.280
1980 03 12 2.951
1980 03 13 3.280
1980 03 14 3.280
1980 03 15 2.876
1980 03 16 3.280
1980 03 17 3.281
1980 03 18 3.281
1980 03 19 2.976
1980 03 20 3.281
1980 03 21 3.049
1980 03 22 2.642
1980 03 23 3.217
1980 03 24 3.280
1980 03 25 3.280
1980 03 26 2.816
1980 03 27 3.280
1980 03 28 3.280
1980 03 29 2.731
1980 03 30 3.105
1980 03 31 3.280
1980 04 01 3.282
1980 04 02 3.421
1980 04 03 3.015
1980 04 04 3.421
1980 04 05 2.681
1980 04 06 3.243
1980 04 07 3.421
1980 04 08 2.919
1980 04 09 2.936
1980 04 10 3.420
1980 04 11 3.392
1980 04 12 3.380
1980 04 13 3.336
1980 04 14 3.419
1980 04 15 3.419
1980 04 16 3.407
1980 04 17 3.307
1980 04 18 2.569
1980 04 19 2.227
1980 04 20 1.458
1980 04 21 1.464
1980 04 22 2.022
1980 04 23 3.042
1980 04 24 3.063
1980 04 25 2.295
1980 04 26 2.349
1980 04 27 2.539
1980 04 28 3.416
1980 04 29 3.214
1980 04 30 2.965
1980 05 01 3.535
1980 05 02 3.605
1980 05 03 3.123
1980 05 04 3.572
1980 05 05 2.686
1980 05 06 3.163
1980 05 07 3.389
1980 05 08 3.226
1980 05 09 3.313
1980 05 10 3.464
1980 05 11 3.603
1980 05 12 2.346
1980 05 13 3.293
1980 05 14 2.363
1980 05 15 2.207
1980 05 16 1.885
1980 05 17 2.330
1980 05 18 3.109
1980 05 19 3.602
1980 05 20 3.549
1980 05 21 3.110
1980 05 22 3.264
1980 05 23 3.601
1980 05 24 3.593
1980 05 25 3.601
1980 05 26 2.891
1980 05 27 2.683
1980 05 28 3.600
1980 05 29 2.741
1980 05 30 2.098
1980 05 31 2.012
1980 06 01 2.138
1980 06 02 2.079
1980 06 03 2.768
1980 06 04 1.955
1980 06 05 2.025
1980 06 06 2.801
1980 06 07 3.083
1980 06 08 2.024
1980 06 09 1.954
1980 06 10 1.986
1980 06 11 1.963
1980 06 12 2.361
1980 06 13 3.922
1980 06 14 2.887
1980 06 15 3.896
1980 06 16 2.217
1980 06 17 2.530
1980 06 18 1.992
1980 06 19 1.954
1980 06 20 1.954
1980 06 21 2.591
1980 06 22 1.960
1980 06 23 3.579
1980 06 24 2.205
1980 06 25 3.108
1980 06 26 3.505
1980 06 27 2.862
1980 06 28 3.808
1980 06 29 2.275
1980 06 30 3.520
1980 07 01 3.295
1980 07 02 2.499
1980 07 03 2.521
1980 07 04 2.499
1980 07 05 3.597
1980 07 06 2.756
1980 07 07 3.478
1980 07 08 2.627
1980 07 09 2.560
1980 07 10 2.515
1980 07 11 2.499
1980 07 12 2.499
1980 07 13 2.584
1980 07 14 3.804
1980 07 15 2.771
1980 07 16 2.939
1980 07 17 3.075
1980 07 18 2.748
1980 07 19 4.211
1980 07 20 2.600
1980 07 21 2.704
1980 07 22 2.508
1980 07 23 2.537
1980 07 24 2.686
1980 07 25 3.049
1980 07 26 3.602
1980 07 27 4.120
1980 07 28 4.452
1980 07 29 2.664
1980 07 30 2.817
1980 07 31 3.558
1980 08 01 2.901
1980 08 02 2.835
1980 08 03 3.273
1980 08 04 3.907
1980 08 05 2.978
1980 08 06 3.143
1980 08 07 3.381
1980 08 08 3.440
1980 08 09 2.853
1980 08 10 4.128
1980 08 11 3.659
1980 08 12 3.915
1980 08 13 3.763
1980 08 14 3.405
1980 08 15 3.136
1980 08 16 3.258
1980 08 17 3.331
1980 08 18 2.860
1980 08 19 3.072
1980 08 20 4.550
1980 08 21 4.469
1980 08 22 3.805
1980 08 23 4.622
1980 08 24 4.622
1980 08 25 3.498
1980 08 26 4.642
1980 08 27 3.918
1980 08 28 2.865
1980 08 29 3.417
1980 08 30 4.601
1980 08 31 4.314
